YEAR	CODE	RECORD_ID	BEST_FIVE	CHINESE	ENGLISH	MATHS	LIBERAL_STUDIES	ELECT_SUB_1	ELECT_SUB_2	ELECT_GRADE_1	ELECT_GRADE_2
2012	JS4202	1396	30	5*	5*	4	5**	Business, Accounting and Financial Studies	Geography	5	5*
2012	JS4202	1320	28	4	5	5	5*	Business, Accounting and Financial Studies	Economics	5	5**
2012	JS4202	1155	28	5*	5*	5	5*	Biology	Chemistry	5	5
2012	JS4202	1126	26	5*	5	5	5	Business, Accounting and Financial Studies	Economics	5	5
2012	JS4202	1076	28	5**	5*	5	5	Economics	Chemistry	5	5
2012	JS4202	1065	25	4	5*	5	5	Chemistry	Economics	4	4
2012	JS4202	1043	27	5*	5	4	5*	Business, Accounting and Financial Studies	Geography	5	5
2012	JS4202	988	28	4	5	5**	4	Biology	Chemistry	5	5
2012	JS4202	974	28	5	4	5**	5*	Chemistry	Physics	5	5
2012	JS4202	939	27	4	5	5	5*	Geography	Economics	5*	5
2012	JS4202	908	27	4	5	5	5	Business, Accounting and Financial Studies	Economics	5**	5
2012	JS4202	900	26	5	5*	4	4	Business, Accounting and Financial Studies	Economics	5*	5
2012	JS4202	867	33	5**	5*	5	5*	Economics	Business, Accounting and Financial Studies	5**	5**
2012	JS4202	785	26	4	5	4	5	Economics	Geography	5**	5
2012	JS4202	726	27	5	3	5	5	Business, Accounting and Financial Studies	Chinese History	5*	5*
2012	JS4202	694	26	4	5	5	4	Business, Accounting and Financial Studies	Economics	5**	5
2012	JS4202	518	27	4	5*	5	5	Business, Accounting and Financial Studies	Economics	5*	5
2012	JS4202	315	24	4	5*	4	5	Biology	Business, Accounting and Financial Studies	4	5
2012	JS4202	245	27	4	5	5	5	Business, Accounting and Financial Studies	Economics	5**	5
2012	JS4202	241	26	4	4	5	4	Chemistry	Physics	5*	5**
2012	JS4202	169	26	5	4	5*	5	Economics	Physics	5	5
2012	JS4202	86	25	5	4	5*	5	Chemistry	Physics	5	4
2012	JS4202	60	27	5	5	5*	5	Biology	Business, Accounting and Financial Studies	5	4
2012	JS4202	30	28	5	5	5	4	Chemistry	Physics	5**	5*
2012	JS4202	356	25	5	5*	5	5	Economics	Chemistry	4	3
2012	JS4202	118	25	4	3	5	5*	Business, Accounting and Financial Studies	History	5	5
2012	JS4214	2509	35	5**	5**	5*	5**	Biology	Chemistry	5**	5**
2012	JS4214	3531	35	5**	5**	5**	5**	Business, Accounting and Financial Studies	Economics	5**	5**
2012	JS4226	3470	26	5	5	5	5*	Business, Accounting and Financial Studies	Physics	4	4
2012	JS4226	3411	24	5*	5	5	4	Business, Accounting and Financial Studies	Economics	4	4
2012	JS4226	3299	26	4	5	5	5*	Business, Accounting and Financial Studies	Chemistry	5*	4
2012	JS4226	3260	28	4	5	5*	4	Business, Accounting and Financial Studies	Economics	5*	5
2012	JS4226	3149	26	5	4	5*	4	Chemistry	Economics	5	5
2012	JS4226	2692	24	5	4	4	5	Chinese Literature	Economics	5*	4
2012	JS4226	2663	25	5	5	4	5	Business, Accounting and Financial Studies	Chemistry	5*	3
2012	JS4226	2423	25	4	4	5	4	Physics	Chemistry	5	4
2012	JS4226	1510	24	4	5	4	4	Business, Accounting and Financial Studies	Economics	5**	4
2012	JS4226	487	25	5	5*	4	4	Business, Accounting and Financial Studies	Literature in English	5	4
2012	JS4226	129	26	4	5	5	3	Business, Accounting and Financial Studies	Economics	5**	5
2012	JS4236	3561	32	5*	4	5*	5**	Chinese History	Economics	5**	5*
2012	JS4236	3441	31	4	5*	5*	5	Economics	Business, Accounting and Financial Studies	5**	5*
2012	JS4236	3375	33	5	5*	5**	5*	Business, Accounting and Financial Studies	Physics	5**	5*
2012	JS4236	3287	32	5	5**	5**	5*	Physics	Chemistry	5*	5
2012	JS4236	3146	29	4	5	5*	5	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5*	5*
2012	JS4236	3091	32	4	5*	5**	5*	Biology	Chemistry	4	5*
2012	JS4236	2659	31	5*	4	5*	5**	Business, Accounting and Financial Studies	Chemistry	5*	4
2012	JS4236	2634	33	5	4	5**	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5**	5**
2012	JS4236	2577	30	4	5	5*	4	Business, Accounting and Financial Studies	Economics	5**	5*
2012	JS4236	2000	31	4	4	5**	5	Mathematics Extended Modules II	Physics	5**	5**
2012	JS4236	1813	35	4	5**	5**	5	Biology	Chemistry	5**	5**
2012	JS4236	1700	31	5	5*	5**	4	Biology	Chemistry	5	5*
2012	JS4236	1525	31	5**	5*	5*	4	Physics	Chemistry	5*	5
2012	JS4236	1511	31	4	5	5**	4	Physics	Mathematics Extended Modules II	5**	5*
2012	JS4236	1469	30	5*	5*	5*	5*	Chemistry	Economics	5	5*
2012	JS4236	1224	31	4	5	5*	4	Economics	Mathematics Extended Modules II	5	5**
2012	JS4236	1200	32	5	5	5**	5	Physics	Chemistry	5**	5*
2012	JS4236	1106	31	5**	5	5*	4	Business, Accounting and Financial Studies	Chemistry	5*	4
2012	JS4236	1028	35	5**	5*	5**	5**	Chemistry	Physics	5**	5**
2012	JS4236	444	32	5	5*	5**	4	Biology	Chemistry	5*	5*
2012	JS4236	416	32	4	5	5**	4	Economics	Physics	5**	5*
2012	JS4236	325	34	5	5	5**	5**	Physics	Economics	5**	5**
2012	JS4236	255	31	5*	5*	5*	5*	Biology	Chemistry	5*	5*
2012	JS4236	190	32	5**	5*	5	5	Chemistry	Physics	5**	5*
2012	JS4236	158	33	3	5	5**	4	Business, Accounting and Financial Studies	Information and Communication Technology	5**	5**
2012	JS4236	2169	33	5*	5	5**	5*	Economics	Physics	5**	5**
2012	JS4240	3608	33	5*	5**	5**	5*	Biology	Physics	5	5*
2012	JS4240	3373	29	4	5**	5	5*	Biology	Business, Accounting and Financial Studies	5*	5
2012	JS4240	3310	28	5*	5	4	5	Biology	Business, Accounting and Financial Studies	5*	5*
2012	JS4240	3275	28	5**	3	5*	4	Chinese History	Economics	5**	4
2012	JS4240	3274	28	5	5	5*	5	Business, Accounting and Financial Studies	Economics	5*	5*
2012	JS4240	3201	26	4	4	5*	4	Business, Accounting and Financial Studies	Economics	5**	4
2012	JS4240	3151	30	5**	5*	5*	5	Business, Accounting and Financial Studies	Chemistry	5	5
2012	JS4240	3148	32	5	5*	5*	5	Biology	Information and Communication Technology	5**	5**
2012	JS4240	3038	28	5	5	5*	5	Business, Accounting and Financial Studies	Economics	5*	5*
2012	JS4240	2986	31	5	5	5*	4	Chemistry	Biology	5**	5*
2012	JS4240	2828	29	5**	5*	5	5	Economics	Physics	5*	5
2012	JS4240	2797	31	4	4	5**	5*	Physics	Chemistry	5*	5*
2012	JS4240	2780	28	5*	5	5	5*	Economics	Business, Accounting and Financial Studies	5	5*
2012	JS4240	2760	29	5	5	5*	4	Chemistry	Biology	5*	5*
2012	JS4240	2299	28	4	4	5*	4	Business, Accounting and Financial Studies	Chemistry	5**	5*
2012	JS4240	2256	32	5*	5	5**	5	Business, Accounting and Financial Studies	Economics	5**	5**
2012	JS4240	2113	28	5*	5	4	5	Business, Accounting and Financial Studies	Economics	5*	5*
2012	JS4240	2080	27	4	5*	5*	4	Business, Accounting and Financial Studies	Physics	5*	5
2012	JS4240	2076	29	4	4	5**	5*	Chemistry	Economics	5	5
2012	JS4240	1895	26	4	5	5	5	Business, Accounting and Financial Studies	Economics	5	5*
2012	JS4240	1865	32	4	5*	5**	5	Chemistry	Physics	5*	5*
2012	JS4240	1712	28	5*	5	5*	4	Business, Accounting and Financial Studies	Economics	5*	5
2012	JS4240	1129	28	5**	4	4	5*	Economics	Business, Accounting and Financial Studies	5*	5
2012	JS4240	832	31	4	5*	5*	4	Business, Accounting and Financial Studies	Geography	5**	5**
2012	JS4240	727	30	5	5	5**	4	Biology	Chemistry	5	5*
2012	JS4240	569	26	5*	4	5	5	Business, Accounting and Financial Studies	Economics	5*	4
2012	JS4240	506	32	5	5*	5*	5	Physics	Chemistry	5**	5*
2012	JS4240	193	30	5*	5*	5*	5*	Business, Accounting and Financial Studies	Chemistry	5*	5*
2012	JS4254	1107	29	5	5*	5	4	Chemistry	Economics	5	5**
2012	JS4254	1000	27	5*	5**	5	3	Economics	Physics	4	5
2012	JS4276	2405	33	5	5**	5**	4	Chemistry	Economics	5	5
2012	JS4276	1705	34	5**	5*	5**	5**	Biology	Chemistry	4	5*
2012	JS4288	3524	33	5*	5**	5**	5*	Business, Accounting and Financial Studies	Chemistry	5**	5*
2012	JS4329	3506	23	4	3	5*	5*	Business, Accounting and Financial Studies	Geography	3	4
2012	JS4329	2807	32	5*	5*	5*	5*	Business, Accounting and Financial Studies	Chemistry	5**	5**
2012	JS4329	1979	25	5*	4	4	3	Chemistry	Economics	4	5*
2012	JS4329	36	24	4	4	4	4	Biology	Chemistry	5*	5*
2012	JS4329	2987	17	3	4	3	4	Biology	Chemistry	3	3
2012	JS4331	2861	23	4	4	5*	5	Economics	Geography	4	4
2012	JS4331	1976	23	5*	4	3	5	Chinese History	Geography	4	4
2012	JS4331	1561	25	5*	3	3	5*	Biology	Geography	5	5
2012	JS4331	792	24	5*	5	5	4	Biology	Chemistry	4	4
2012	JS4331	6	23	5**	3	4	3	Chinese History	Chinese Literature	4	5
2012	JS4343	3511	27	5	5*	5	4	Biology	Chemistry	5	5*
2012	JS4343	2106	28	5	5*	4	5	Economics	Geography	5*	5
2012	JS4343	1431	23	5*	5*	3	4	Business, Accounting and Financial Studies	Chinese History	3	4
2012	JS4343	1098	24	4	5	5	5	Biology	Business, Accounting and Financial Studies	4	5
2012	JS4343	288	24	4	5*	4	4	Business, Accounting and Financial Studies	Economics	5	5
2012	JS4343	93	26	5	5*	5	5	Biology	Business, Accounting and Financial Studies	4	4
2012	JS4355	3067	26	5**	3	3	5**	Biology	Physics	5	4
2012	JS4355	3051	24	4	4	3	4	Chinese History	Economics	5**	5
2012	JS4355	2472	22	5	4	4	5	Business, Accounting and Financial Studies	Economics	3	4
2012	JS4355	1049	22	5	4	4	5	Economics	Geography	4	4
2012	JS4355	265	23	3	4	4	5*	Biology	Physics	4	5
2012	JS4361	3534	28	5*	3	5*	4	Business, Accounting and Financial Studies	Economics	4	5
2012	JS4361	3282	25	4	4	5*	4	Business, Accounting and Financial Studies	Economics	5	5
2012	JS4361	2227	28	3	5	5**	4	Mathematics Extended Modules I	Physics	5**	5
2012	JS4361	2060	27	5	5	5*	4	Chemistry	Chinese History	5	5*
2012	JS4361	1847	26	4	3	5	3	Physics	Chemistry	5*	5
2012	JS4361	1749	26	5	4	5*	4	Mathematics Extended Modules II	Physics	5	5*
2012	JS4361	1649	23	3	4	5*	4	Economics	History	2	3
2012	JS4361	1138	29	4	4	5**	4	Mathematics Extended Modules II	Physics	5	5*
2012	JS4361	695	24	4	4	5*	4	Chinese Literature	Economics	4	3
2012	JS4361	613	26	5	5	5*	4	Biology	Chemistry	4	5
2012	JS4361	37	23	4	4	5*	4	Mathematics Extended Modules II	Geography	5	4
2012	JS4401	3568	25	3	4	5*	3	Physics	Information and Communication Technology	5*	5
2012	JS4401	3566	23	3	3	5	4	Physics	Chemistry	5	5
2012	JS4401	3551	22	3	3	5	3	Economics	Mathematics Extended Modules II	5	4
2012	JS4401	3518	21	4	3	4	4	Science: Combined Science	Mathematics Extended Modules II	4	4
2012	JS4401	3437	30	4	3	5**	5*	Physics	Chemistry	5	5*
2012	JS4401	3401	29	5*	5*	5*	4	Chemistry	Mathematics Extended Modules I	5*	5
2012	JS4401	3395	22	4	5	4	4	Mathematics Extended Modules II	Chemistry	5	3
2012	JS4401	3365	22	4	3	5	4	Physics	Biology	5	3
2012	JS4401	3304	20	3	3	5	3	Chemistry	Science: Combined Science	4	4
2012	JS4401	3294	23	4	4	5	5	Chemistry	Information and Communication Technology	4	4
2012	JS4401	3262	27	5	3	5	5*	Biology	Physics	5	5*
2012	JS4401	3225	28	3	4	5*	3	Chemistry	Information and Communication Technology	5	5*
2012	JS4401	3223	24	5	5	4	5	Information and Communication Technology	Chemistry	5	3
2012	JS4401	3207	21	4	3	5	3	Physics	Chemistry	5	4
2012	JS4401	3199	21	3	4	5	3	Chemistry	Information and Communication Technology	3	5*
2012	JS4401	3163	23	3	4	5	5*	Chemistry	Physics	4	4
2012	JS4401	3134	23	4	4	5	5*	Physics	Chemistry	4	4
2012	JS4401	3084	20	4	3	5	4	Chemistry	Physics	3	4
2012	JS4401	3035	21	4	4	4	4	Physics	Business, Accounting and Financial Studies	5	4
2012	JS4401	2946	20	3	4	4	4	Chemistry	Physics	4	4
2012	JS4401	2928	20	4	4	4	3	Mathematics Extended Modules I	Business, Accounting and Financial Studies	5	3
2012	JS4401	2892	21	3	3	5	3	Physics	Mathematics Extended Modules I	5	4
2012	JS4401	2891	23	4	3	5	4	Physics	Mathematics Extended Modules II	5	5
2012	JS4401	2866	22	3	3	5	4	Physics	Chemistry	4	4
2012	JS4401	2805	28	4	5	5**	4	Chemistry	Mathematics Extended Modules II	5	5
2012	JS4401	2798	23	5	3	5	3	Geography	Physics	4	4
2012	JS4401	2777	24	4	3	5	4	Information and Communication Technology	Physics	5*	5
2012	JS4401	2725	30	5	5	5*	5	Physics	Information and Communication Technology	5**	5*
2012	JS4401	2681	22	4	5	5	4	Biology	Chemistry	4	4
2012	JS4401	2680	22	3	3	5	4	Mathematics Extended Modules I	Physics	4	5
2012	JS4401	2662	23	4	4	4	3	Chemistry	Physics	5*	5
2012	JS4401	2532	23	4	4	5	3	Physics	Chemistry	5*	4
2012	JS4401	2475	25	5	3	5	5*	Physics	Chemistry	5	4
2012	JS4401	2463	23	3	3	5	4	Chemistry	Physics	5	5
2012	JS4401	2450	22	4	4	5	5	Geography	Physics	2	4
2012	JS4401	2367	23	3	4	5*	4	Biology	Chemistry	5	4
2012	JS4401	2348	21	4	4	4	3	Physics	Chemistry	5	4
2012	JS4401	2264	21	4	4	4	5	Physics	Economics	4	4
2012	JS4401	2219	21	3	4	5	3	Physics	Information and Communication Technology	3	4
2012	JS4401	2187	24	3	3	5*	4	Mathematics Extended Modules I	Information and Communication Technology	5	5
2012	JS4401	2185	26	4	3	5*	3	Mathematics Extended Modules II	Physics	5*	5
2012	JS4401	2167	27	5	3	5	5**	Biology	Chemistry	4	5
2012	JS4401	2155	25	4	3	5*	4	Chemistry	Mathematics Extended Modules II	5	5
2012	JS4401	2132	28	3	5	5*	4	Physical Eduation	Science: Combined Science	5	4
2012	JS4401	2101	22	3	3	5	4	Mathematics Extended Modules II	Physics	5	4
2012	JS4401	2090	21	3	3	5*	4	Science: Combined Science	Information and Communication Technology	3	5
2012	JS4401	2063	31	4	4	5**	4	Chemistry	Information and Communication Technology	5	5**
2012	JS4401	2037	24	4	4	5	3	Biology	Chemistry	5*	5
2012	JS4401	2025	24	4	4	5*	4	Mathematics Extended Modules II	Chemistry	5	4
2012	JS4401	1977	20	4	4	4	3	Chemistry	Physics	4	4
2012	JS4401	1954	22	4	4	5	4	Mathematics Extended Modules I	Business, Accounting and Financial Studies	5	4
2012	JS4401	1826	22	3	5	5	4	Physics	Chemistry	4	3
2012	JS4401	1811	24	5*	4	5	4	Chemistry	Geography	4	5
2012	JS4401	1782	24	4	3	5*	3	Biology	Mathematics Extended Modules II	4	5
2012	JS4401	1778	21	4	4	4	4	Physics	Chemistry	5	4
2012	JS4401	1735	25	3	3	5*	2	Chemistry	Mathematics Extended Modules I	4	5*
2012	JS4401	1604	22	4	4	4	4	Business, Accounting and Financial Studies	Chemistry	5	4
2012	JS4401	1576	23	3	3	5	4	Chemistry	Economics	4	5
2012	JS4401	1568	23	3	5	4	4	Mathematics Extended Modules I	Physics	4	4
2012	JS4401	1447	23	3	5	5	4	Physics	Chemistry	5	3
2012	JS4401	1341	23	3	5	5	5	Physics	Business, Accounting and Financial Studies	4	4
2012	JS4401	1331	21	4	4	4	3	Mathematics Extended Modules I	Economics	4	5
2012	JS4401	1329	22	3	4	5	3	Physics	Chemistry	4	4
2012	JS4401	1327	21	4	4	4	4	Biology	Chemistry	4	2
2012	JS4401	1171	29	4	4	5**	3	Physics	Chemistry	5**	5*
2012	JS4401	1108	23	3	5	4	3	Information and Communication Technology	Physics	5*	4
2012	JS4401	1040	25	5	4	5*	3	Mathematics Extended Modules II	Science: Combined Science	5	4
2012	JS4401	956	23	4	4	5	4	Information and Communication Technology	Physics	5	5
2012	JS4401	943	21	3	3	5	3	Physics	Chemistry	4	4
2012	JS4401	903	21	3	4	5	4	Physics	Chemistry	4	3
2012	JS4401	885	24	5	4	5	4	Physics	Chinese History	5*	4
2012	JS4401	884	21	3	3	4	4	Physics	Chemistry	4	3
2012	JS4401	875	24	3	4	5*	4	Physics	Chemistry	5	4
2012	JS4401	795	27	3	4	5*	2	Physics	Economics	5*	4
2012	JS4401	773	20	4	4	4	4	Physics	Chemistry	4	4
2012	JS4401	770	21	4	3	4	4	Biology	Physics	5	4
2012	JS4401	715	23	3	4	5	3	Chemistry	Physics	5	4
2012	JS4401	708	20	4	4	4	4	Physics	Chemistry	4	4
2012	JS4401	705	27	5	3	5**	3	Mathematics Extended Modules II	Physics	5**	5
2012	JS4401	690	24	5	4	5	3	Mathematics Extended Modules II	Physics	5*	4
2012	JS4401	674	23	5	4	5	4	Business, Accounting and Financial Studies	Chemistry	5	4
2012	JS4401	672	24	4	4	5	4	Physics	Chemistry	5*	5
2012	JS4401	605	24	4	4	5	5	Business, Accounting and Financial Studies	Chemistry	4	4
2012	JS4401	595	24	4	3	5*	3	Physics	Science: Combined Science	4	4
2012	JS4401	581	24	4	4	5	3	Information and Communication Technology	Physics	5*	5
2012	JS4401	554	23	5	3	5	4	Chemistry	Physics	4	4
2012	JS4401	546	23	3	4	5	2	Mathematics Extended Modules II	Physics	5	5
2012	JS4401	534	22	4	4	4	4	Physics	Chemistry	4	5
2012	JS4401	516	25	3	4	5	4	Business, Accounting and Financial Studies	Chemistry	5*	5
2012	JS4401	498	20	4	4	4	4	Biology	Chemistry	3	4
2012	JS4401	482	22	5	4	5	4	Chemistry	Mathematics Extended Modules II	4	4
2012	JS4401	479	23	3	4	5	4	Mathematics Extended Modules II	Economics	5	5
2012	JS4401	464	22	4	4	5	4	Physics	Economics	5	4
2012	JS4401	453	22	3	4	4	4	Chemistry	Physics	4	4
2012	JS4401	430	24	4	3	5*	3	Biology	Chemistry	2	4
2012	JS4401	405	24	3	4	5*	4	Information and Communication Technology	Physics	5*	4
2012	JS4401	373	23	4	3	5	4	Economics	Chemistry	4	5
2012	JS4401	340	20	4	4	4	4	Biology	Chemistry	4	4
2012	JS4401	316	29	4	4	5*	3	Information and Communication Technology	Physics	5*	5**
2012	JS4401	196	22	3	4	4	3	Biology	Chemistry	5	4
2012	JS4401	170	26	3	3	5	5	Physics	Science: Combined Science	5*	5
2012	JS4401	160	22	4	4	5	4	Information and Communication Technology	Physics	4	4
2012	JS4401	142	22	4	4	5	4	Science: Combined Science	Physics	4	5
2012	JS4401	135	21	3	4	4	5	Business, Accounting and Financial Studies	Mathematics Extended Modules I	4	4
2012	JS4401	128	20	4	4	4	4	Physics	Information and Communication Technology	4	4
2012	JS4401	104	20	4	4	4	4	Biology	Physics	4	4
2012	JS4401	92	20	3	4	5	3	Information and Communication Technology	Mathematics Extended Modules I	4	4
2012	JS4401	90	26	4	3	5*	4	Information and Communication Technology	Physics	5*	5
2012	JS4401	89	22	3	4	4	4	Physics	Science: Combined Science	5	5
2012	JS4401	79	22	3	5	5	3	Chemistry	Mathematics Extended Modules I	4	4
2012	JS4401	3216	21	4	4	5	4	Biology	Business, Accounting and Financial Studies	4	4
2012	JS4401	2541	16	3	3	2	4	Biology	Economics	3	3
2012	JS4401	2477	22	3	5	4	4	Chemistry	Physics	5	4
2012	JS4401	2232	20	4	3	4	4	Biology	Chemistry	4	4
2012	JS4401	2197	23	5*	4	5	4	Chemistry	Biology	4	4
2012	JS4401	1552	20	3	3	5	3	Geography	Mathematics Extended Modules I	4	4
2012	JS4401	1234	23	3	4	5	4	Chemistry	Physics	5	5
2012	JS4401	381	22	3	4	4	4	Biology	Chemistry	4	4
2012	JS4501	3622	31	5	5*	5**	4	Chemistry	Physics	5*	5*
2012	JS4501	3280	32	5*	5**	5*	5*	Chemistry	Physics	5*	5*
2012	JS4501	3152	34	5	5*	5**	4	Biology	Chemistry	5**	5**
2012	JS4501	3121	32	5*	5**	5*	4	Biology	Chemistry	5*	5**
2012	JS4501	2968	33	5**	5	5*	5*	Physics	Economics	5**	5**
2012	JS4501	2933	33	5*	5**	5*	5*	Biology	Geography	5**	5**
2012	JS4501	2761	31	5	5*	4	5**	Physics	Chemistry	5*	5*
2012	JS4501	2755	33	4	5*	5**	5	Biology	Chemistry	5**	5*
2012	JS4501	2617	32	5	5*	5**	5	Economics	Chemistry	5**	5*
2012	JS4501	2395	31	4	5**	5*	5	Chemistry	Physics	5**	5*
2012	JS4501	2332	32	4	5**	5*	5*	Biology	Chemistry	5**	5*
2012	JS4501	2257	31	5*	5	5**	5*	Biology	Chemistry	5*	5
2012	JS4501	2243	29	5	5*	5	5	Biology	Chemistry	5**	5*
2012	JS4501	2205	30	5	5*	5*	5*	Physics	Economics	5*	5*
2012	JS4501	1773	31	5**	5*	5*	4	Biology	Chemistry	5	5*
2012	JS4501	1723	31	5	5	5*	5	Biology	Chemistry	5*	5**
2012	JS4501	1668	33	5*	5	5**	4	Biology	Chemistry	5**	5*
2012	JS4501	1544	31	5**	5*	5*	5*	Chemistry	Science: Combined Science	5*	5*
2012	JS4501	1430	34	5**	5*	5**	5**	Chemistry	Biology	5**	5*
2012	JS4501	1275	31	5*	5**	5*	5	Science: Combined Science	Chemistry	5	5*
2012	JS4501	1209	30	5	5**	5**	4	Biology	Chemistry	5	5
2012	JS4501	1199	32	5**	5	5*	5**	Biology	Chemistry	5*	5*
2012	JS4501	1162	32	5	5	5*	4	Chemistry	Biology	5**	5**
2012	JS4501	704	32	4	5**	5	5*	Biology	Chemistry	5**	5*
2012	JS4501	328	34	5	5	5**	4	Physics	Chemistry	5**	5*
2012	JS4501	262	30	5*	5*	5*	5*	Physics	Chemistry	5*	5*
2012	JS4501	181	33	5**	5*	5*	5**	Biology	Chemistry	5**	5*
2012	JS4501	77	32	4	5*	5*	4	Biology	Chemistry	5**	5*
2012	JS4501	3378	30	5*	5*	4	5*	Biology	Chemistry	5*	5*
2012	JS4501	3111	30	5*	5**	5*	5	Chemistry	Science: Combined Science	5	5*
2012	JS4501	3031	29	5**	5*	5	5*	Biology	Chemistry	5	5
2012	JS4501	2771	30	5	5*	5	5*	Biology	Chemistry	5*	5*
2012	JS4501	1276	35	5	5	5**	5**	Biology	Chemistry	5**	5**
2012	JS4501	1095	30	5**	5*	5	4	Biology	Business, Accounting and Financial Studies	5*	5*
2012	JS4513	3444	25	5	5	5	5	Biology	Chemistry	4	5
2012	JS4513	3434	25	4	3	4	3	Biology	Science: Combined Science	5*	5*
2012	JS4513	3433	23	5	4	5*	4	Physics	Chemistry	4	3
2012	JS4513	3431	22	4	5	4	4	Physics	Chemistry	3	5
2012	JS4513	3409	29	4	4	5*	5	Physics	Chemistry	5*	5*
2012	JS4513	3380	23	4	4	5	3	Physics	Chemistry	5	5
2012	JS4513	3323	24	4	4	4	5*	Economics	Science: Combined Science	5*	4
2012	JS4513	3083	24	5	4	5	4	Science: Combined Science	Physics	5	5
2012	JS4513	3054	30	5**	5	5*	5	Biology	Chemistry	5	5
2012	JS4513	3008	23	4	3	5	4	Biology	Chemistry	4	5*
2012	JS4513	2956	23	5*	4	4	5	Chemistry	Biology	4	4
2012	JS4513	2907	24	3	5	5	4	Chemistry	Biology	5	4
2012	JS4513	2850	24	5	3	4	4	Physics	Chemistry	5	5
2012	JS4513	2799	22	4	4	5	5	Biology	Chemistry	4	4
2012	JS4513	2794	25	5	5	5	4	Physics	Science: Combined Science	5	5
2012	JS4513	2628	22	4	4	4	5	Biology	Chemistry	5	4
2012	JS4513	2567	22	3	4	4	5	Biology	Science: Combined Science	3	5*
2012	JS4513	2320	22	4	5	4	4	Biology	Chemistry	4	5
2012	JS4513	2310	26	3	3	5*	5	Biology	Chemistry	5*	5
2012	JS4513	2300	29	5	5	5	5**	Biology	Chemistry	5	5
2012	JS4513	2222	23	4	5	4	4	Geography	Chemistry	5	5
2012	JS4513	2194	25	4	4	5*	5	Chemistry	Geography	5	5
2012	JS4513	2011	25	5	4	4	5*	Economics	Chinese Literature	5	5
2012	JS4513	1922	25	5	5	4	5*	Biology	Information and Communication Technology	5	4
2012	JS4513	1918	23	5	4	4	5	Science: Combined Science	Physics	5	4
2012	JS4513	1835	24	4	5	5	4	Business, Accounting and Financial Studies	Chemistry	5*	4
2012	JS4513	1652	27	5	4	5	4	Science: Combined Science	Economics	5*	5*
2012	JS4513	1650	25	5*	4	5	4	Biology	Chemistry	5*	4
2012	JS4513	1647	25	5*	4	4	5*	Business, Accounting and Financial Studies	Biology	5	4
